cell_id,lat,lon,date_utc,baa_cat,dhw
714d2826ae10,-39.975,143.625,2024-01-02,1,0.0
714d2826ae10,-39.975,143.625,2024-01-03,1,0.0
714d2826ae10,-39.975,143.625,2024-01-04,1,0.0
714d2826ae10,-39.975,143.625,2024-01-05,1,0.0
7158cfbf9d7f,-43.575,111.625,2024-01-01,1,0.0
7158cfbf9d7f,-43.575,111.625,2024-01-02,2,0.18
7158cfbf9d7f,-43.575,111.625,2024-01-03,2,0.4
7158cfbf9d7f,-43.575,111.625,2024-01-04,2,0.64
7158cfbf9d7f,-43.575,111.625,2024-01-05,2,0.84
715d2879bd92,-9.975,147.625,2024-01-01,2,1.6
715d2879bd92,-9.975,147.625,2024-01-02,2,1.6
715d2879bd92,-9.975,147.625,2024-01-03,2,1.6
715d2879bd92,-9.975,147.625,2024-01-04,2,1.6
715d2879bd92,-9.975,147.625,2024-01-05,2,1.6
715f394b22ee,-40.375,146.425,2024-01-01,1,0.0
715f394b22ee,-40.375,146.425,2024-01-02,1,0.0
715f394b22ee,-40.375,146.425,2024-01-03,2,0.16
715f394b22ee,-40.375,146.425,2024-01-04,2,0.16
715f394b22ee,-40.375,146.425,2024-01-05,2,0.34
718a68b76ed0,-31.575,154.425,2024-01-01,2,0.8200000000000001
718a68b76ed0,-31.575,154.425,2024-01-02,2,0.97
718a68b76ed0,-31.575,154.425,2024-01-03,2,1.13
718a68b76ed0,-31.575,154.425,2024-01-04,2,1.34
718a68b76ed0,-31.575,154.425,2024-01-05,2,1.5
718c68626138,-33.575,134.025,2024-01-01,0,0.0
718c68626138,-33.575,134.025,2024-01-02,0,0.0
718c68626138,-33.575,134.025,2024-01-03,0,0.0
718c68626138,-33.575,134.025,2024-01-04,0,0.0
718c68626138,-33.575,134.025,2024-01-05,0,0.0
719034319ddb,-32.775,113.625,2024-01-01,0,0.0
719034319ddb,-32.775,113.625,2024-01-02,0,0.0
719034319ddb,-32.775,113.625,2024-01-03,0,0.0
719034319ddb,-32.775,113.625,2024-01-04,0,0.0
719034319ddb,-32.775,113.625,2024-01-05,0,0.0
719b8344a92f,-11.175,130.025,2024-01-01,1,1.41
719b8344a92f,-11.175,130.025,2024-01-02,1,1.41
719b8344a92f,-11.175,130.025,2024-01-03,2,1.56
719b8344a92f,-11.175,130.025,2024-01-04,2,1.73
719b8344a92f,-11.175,130.025,2024-01-05,2,1.92
71ab8476332f,-37.175,135.625,2024-01-01,0,0.0
71ab8476332f,-37.175,135.625,2024-01-02,0,0.0
71ab8476332f,-37.175,135.625,2024-01-03,0,0.0
71ab8476332f,-37.175,135.625,2024-01-04,0,0.0
71ab8476332f,-37.175,135.625,2024-01-05,0,0.0
71b13a61234e,-19.575,154.425,2024-01-01,2,0.77
71b13a61234e,-19.575,154.425,2024-01-02,2,0.96
71b13a61234e,-19.575,154.425,2024-01-03,2,1.17
71b13a61234e,-19.575,154.425,2024-01-04,2,1.39
71b13a61234e,-19.575,154.425,2024-01-05,2,1.64
71c1492eb04a,-13.175,152.425,2024-01-01,1,0.0
71c1492eb04a,-13.175,152.425,2024-01-02,1,0.0
71c1492eb04a,-13.175,152.425,2024-01-03,1,0.0
71c1492eb04a,-13.175,152.425,2024-01-04,2,0.16
71c1492eb04a,-13.175,152.425,2024-01-05,2,0.31
71ca592b2ce9,-35.975,128.825,2024-01-01,0,0.0
71ca592b2ce9,-35.975,128.825,2024-01-02,0,0.0
71ca592b2ce9,-35.975,128.825,2024-01-03,0,0.0
71ca592b2ce9,-35.975,128.825,2024-01-04,0,0.0
71ca592b2ce9,-35.975,128.825,2024-01-05,0,0.0
71cff421c98f,-16.775,150.025,2024-01-01,1,0.0
71cff421c98f,-16.775,150.025,2024-01-02,1,0.0
71cff421c98f,-16.775,150.025,2024-01-03,1,0.0
71cff421c98f,-16.775,150.025,2024-01-04,2,0.15
71cff421c98f,-16.775,150.025,2024-01-05,2,0.3
71d0cea5e534,-14.375,138.025,2024-01-01,2,0.64
71d0cea5e534,-14.375,138.025,2024-01-02,2,0.64
71d0cea5e534,-14.375,138.025,2024-01-03,2,0.81
71d0cea5e534,-14.375,138.025,2024-01-04,2,0.97
71d0cea5e534,-14.375,138.025,2024-01-05,2,1.19
71d4e374d244,-10.775,134.825,2024-01-01,2,0.63
71d4e374d244,-10.775,134.825,2024-01-02,2,0.8300000000000001
71d4e374d244,-10.775,134.825,2024-01-03,2,1.07
71d4e374d244,-10.775,134.825,2024-01-04,2,1.31
71d4e374d244,-10.775,134.825,2024-01-05,2,1.56
71ef86011a38,-38.375,120.825,2024-01-01,0,0.0
71ef86011a38,-38.375,120.825,2024-01-02,0,0.0
71ef86011a38,-38.375,120.825,2024-01-03,1,0.0
71ef86011a38,-38.375,120.825,2024-01-04,1,0.0
71ef86011a38,-38.375,120.825,2024-01-05,1,0.0
71f3081ecefd,-43.975,124.825,2024-01-01,1,0.0
71f3081ecefd,-43.975,124.825,2024-01-02,2,0.15
71f3081ecefd,-43.975,124.825,2024-01-03,2,0.15
71f3081ecefd,-43.975,124.825,2024-01-04,2,0.36
71f3081ecefd,-43.975,124.825,2024-01-05,2,0.58
720643b833ba,-39.975,112.825,2024-01-01,2,1.32
720643b833ba,-39.975,112.825,2024-01-02,2,1.55
720643b833ba,-39.975,112.825,2024-01-03,2,1.82
720643b833ba,-39.975,112.825,2024-01-04,2,2.08
720643b833ba,-39.975,112.825,2024-01-05,2,2.38
72081371eef0,-40.775,149.225,2024-01-01,3,7.62
72081371eef0,-40.775,149.225,2024-01-02,3,7.82
72081371eef0,-40.775,149.225,2024-01-03,4,8.06
72081371eef0,-40.775,149.225,2024-01-04,4,8.27
72081371eef0,-40.775,149.225,2024-01-05,4,8.49
720e2cf83b26,-11.575,134.025,2024-01-01,2,1.54
720e2cf83b26,-11.575,134.025,2024-01-02,2,1.72
720e2cf83b26,-11.575,134.025,2024-01-03,2,1.88
720e2cf83b26,-11.575,134.025,2024-01-04,2,2.04
720e2cf83b26,-11.575,134.025,2024-01-05,2,2.26
720f8851636d,-17.575,151.625,2024-01-01,1,0.0
720f8851636d,-17.575,151.625,2024-01-02,1,0.0
720f8851636d,-17.575,151.625,2024-01-03,2,0.16
720f8851636d,-17.575,151.625,2024-01-04,2,0.35
720f8851636d,-17.575,151.625,2024-01-05,2,0.5700000000000001
72406bac0764,-28.775,112.425,2024-01-01,0,0.0
72406bac0764,-28.775,112.425,2024-01-02,0,0.0
72406bac0764,-28.775,112.425,2024-01-03,0,0.0
72406bac0764,-28.775,112.425,2024-01-04,0,0.0
72406bac0764,-28.775,112.425,2024-01-05,0,0.0
724bf38baafa,-38.775,144.425,2024-01-01,0,0.0
724bf38baafa,-38.775,144.425,2024-01-02,0,0.0
724bf38baafa,-38.775,144.425,2024-01-03,0,0.0
724bf38baafa,-38.775,144.425,2024-01-04,0,0.0
724bf38baafa,-38.775,144.425,2024-01-05,0,0.0
724e4950e15e,-27.175,154.425,2024-01-01,1,0.0
724e4950e15e,-27.175,154.425,2024-01-02,1,0.0
724e4950e15e,-27.175,154.425,2024-01-03,1,0.0
724e4950e15e,-27.175,154.425,2024-01-04,2,0.17
724e4950e15e,-27.175,154.425,2024-01-05,2,0.33
7252bafaa588,-43.175,134.825,2024-01-01,1,0.0
7252bafaa588,-43.175,134.825,2024-01-02,2,0.19
7252bafaa588,-43.175,134.825,2024-01-03,2,0.37
7252bafaa588,-43.175,134.825,2024-01-04,2,0.55
7252bafaa588,-43.175,134.825,2024-01-05,2,0.7000000000000001
7257471275b6,-44.375,148.825,2024-01-01,4,8.61
7257471275b6,-44.375,148.825,2024-01-02,4,9.13
7257471275b6,-44.375,148.825,2024-01-03,4,9.71
7257471275b6,-44.375,148.825,2024-01-04,4,10.29
7257471275b6,-44.375,148.825,2024-01-05,4,10.83
725bd76a2735,-16.375,120.825,2024-01-01,1,0.0
725bd76a2735,-16.375,120.825,2024-01-02,1,0.0
725bd76a2735,-16.375,120.825,2024-01-03,1,0.0
725bd76a2735,-16.375,120.825,2024-01-04,1,0.0
725bd76a2735,-16.375,120.825,2024-01-05,1,0.0
725e301252c4,-10.775,112.425,2024-01-01,1,0.0
725e301252c4,-10.775,112.425,2024-01-02,1,0.0
725e301252c4,-10.775,112.425,2024-01-03,1,0.0
725e301252c4,-10.775,112.425,2024-01-04,2,0.15
725e301252c4,-10.775,112.425,2024-01-05,2,0.32
7266422f87cf,-10.375,126.425,2024-01-01,3,5.47
7266422f87cf,-10.375,126.425,2024-01-02,3,5.68
7266422f87cf,-10.375,126.425,2024-01-03,3,5.86
7266422f87cf,-10.375,126.425,2024-01-04,3,6.0600000000000005
7266422f87cf,-10.375,126.425,2024-01-05,3,6.2700000000000005
7279aec0ad2e,-37.575,120.025,2024-01-01,0,0.0
7279aec0ad2e,-37.575,120.025,2024-01-02,0,0.0
7279aec0ad2e,-37.575,120.025,2024-01-03,1,0.0
7279aec0ad2e,-37.575,120.025,2024-01-04,1,0.0
7279aec0ad2e,-37.575,120.025,2024-01-05,1,0.0
727aa73f1cb6,-42.375,136.025,2024-01-01,1,0.0
727aa73f1cb6,-42.375,136.025,2024-01-02,1,0.0
727aa73f1cb6,-42.375,136.025,2024-01-03,1,0.0
727aa73f1cb6,-42.375,136.025,2024-01-04,1,0.0
727aa73f1cb6,-42.375,136.025,2024-01-05,1,0.0
7282dfe84f3e,-24.775,152.425,2024-01-01,1,0.0
7282dfe84f3e,-24.775,152.425,2024-01-02,1,0.0
7282dfe84f3e,-24.775,152.425,2024-01-03,1,0.0
7282dfe84f3e,-24.775,152.425,2024-01-04,1,0.0
7282dfe84f3e,-24.775,152.425,2024-01-05,2,0.15
72a1be37eac2,-13.175,113.625,2024-01-01,1,0.0
72a1be37eac2,-13.175,113.625,2024-01-02,2,0.15
72a1be37eac2,-13.175,113.625,2024-01-03,2,0.31
72a1be37eac2,-13.175,113.625,2024-01-04,2,0.47
72a1be37eac2,-13.175,113.625,2024-01-05,2,0.67
72aa8fb8fa82,-15.975,148.825,2024-01-01,1,0.0
72aa8fb8fa82,-15.975,148.825,2024-01-02,1,0.0
72aa8fb8fa82,-15.975,148.825,2024-01-03,1,0.0
72aa8fb8fa82,-15.975,148.825,2024-01-04,1,0.0
72aa8fb8fa82,-15.975,148.825,2024-01-05,2,0.15
72adefdb4f86,-31.575,114.425,2024-01-01,1,0.0
72adefdb4f86,-31.575,114.425,2024-01-02,1,0.0
72adefdb4f86,-31.575,114.425,2024-01-03,1,0.0
72adefdb4f86,-31.575,114.425,2024-01-04,1,0.0
72adefdb4f86,-31.575,114.425,2024-01-05,1,0.0
72b226ee71c1,-44.375,125.625,2024-01-01,1,0.0
72b226ee71c1,-44.375,125.625,2024-01-02,1,0.0
72b226ee71c1,-44.375,125.625,2024-01-03,1,0.0
72b226ee71c1,-44.375,125.625,2024-01-04,2,0.2
72b226ee71c1,-44.375,125.625,2024-01-05,2,0.42
72cccfc84e5c,-20.375,112.025,2024-01-01,0,0.0
72cccfc84e5c,-20.375,112.025,2024-01-02,0,0.0
72cccfc84e5c,-20.375,112.025,2024-01-03,0,0.0
72cccfc84e5c,-20.375,112.025,2024-01-04,0,0.0
72cccfc84e5c,-20.375,112.025,2024-01-05,0,0.0
72d8c0443dea,-33.975,151.225,2024-01-01,0,0.0
72d8c0443dea,-33.975,151.225,2024-01-02,0,0.0
72d8c0443dea,-33.975,151.225,2024-01-03,1,0.0
72d8c0443dea,-33.975,151.225,2024-01-04,1,0.0
72d8c0443dea,-33.975,151.225,2024-01-05,1,0.0
72e55781ec2d,-13.975,114.425,2024-01-01,1,0.0
72e55781ec2d,-13.975,114.425,2024-01-02,1,0.0
72e55781ec2d,-13.975,114.425,2024-01-03,2,0.14
72e55781ec2d,-13.975,114.425,2024-01-04,2,0.14
72e55781ec2d,-13.975,114.425,2024-01-05,2,0.33
72e7d73a00dd,-21.175,115.625,2024-01-01,0,0.0
72e7d73a00dd,-21.175,115.625,2024-01-02,0,0.0
72e7d73a00dd,-21.175,115.625,2024-01-03,0,0.0
72e7d73a00dd,-21.175,115.625,2024-01-04,0,0.0
72e7d73a00dd,-21.175,115.625,2024-01-05,0,0.0
72fe2f2ab643,-10.375,140.825,2024-01-01,2,0.7000000000000001
72fe2f2ab643,-10.375,140.825,2024-01-02,2,0.7000000000000001
72fe2f2ab643,-10.375,140.825,2024-01-03,2,0.85
72fe2f2ab643,-10.375,140.825,2024-01-04,2,0.85
72fe2f2ab643,-10.375,140.825,2024-01-05,2,1.02
73014ae58709,-31.575,115.225,2024-01-01,0,0.0
73014ae58709,-31.575,115.225,2024-01-02,0,0.0
73014ae58709,-31.575,115.225,2024-01-03,0,0.0
73014ae58709,-31.575,115.225,2024-01-04,0,0.0
73014ae58709,-31.575,115.225,2024-01-05,0,0.0
73091abf46a9,-11.975,145.625,2024-01-01,2,0.71
73091abf46a9,-11.975,145.625,2024-01-02,2,0.87
73091abf46a9,-11.975,145.625,2024-01-03,2,1.02
73091abf46a9,-11.975,145.625,2024-01-04,2,1.02
73091abf46a9,-11.975,145.625,2024-01-05,2,1.02
7312a5824b66,-43.575,110.025,2024-01-01,2,0.74
7312a5824b66,-43.575,110.025,2024-01-02,2,1.02
7312a5824b66,-43.575,110.025,2024-01-03,2,1.4
7312a5824b66,-43.575,110.025,2024-01-04,2,1.74
7312a5824b66,-43.575,110.025,2024-01-05,2,2.04
731c20a05296,-39.975,111.225,2024-01-01,2,0.52
731c20a05296,-39.975,111.225,2024-01-02,2,0.7000000000000001
731c20a05296,-39.975,111.225,2024-01-03,2,0.91
731c20a05296,-39.975,111.225,2024-01-04,2,1.15
731c20a05296,-39.975,111.225,2024-01-05,2,1.43
7328e1151d45,-14.375,128.425,2024-01-01,2,1.0
7328e1151d45,-14.375,128.425,2024-01-02,2,1.19
7328e1151d45,-14.375,128.425,2024-01-03,2,1.35
7328e1151d45,-14.375,128.425,2024-01-04,2,1.58
7328e1151d45,-14.375,128.425,2024-01-05,2,1.78
733b4ebdd667,-43.575,147.625,2024-01-01,3,5.66
733b4ebdd667,-43.575,147.625,2024-01-02,3,5.86
733b4ebdd667,-43.575,147.625,2024-01-03,3,6.1000000000000005
733b4ebdd667,-43.575,147.625,2024-01-04,3,6.34
733b4ebdd667,-43.575,147.625,2024-01-05,3,6.640000000000001
73479f04adeb,-19.175,152.825,2024-01-01,2,0.47
73479f04adeb,-19.175,152.825,2024-01-02,2,0.62
73479f04adeb,-19.175,152.825,2024-01-03,2,0.79
73479f04adeb,-19.175,152.825,2024-01-04,2,0.96
73479f04adeb,-19.175,152.825,2024-01-05,2,1.15
73513bc954bc,-11.975,138.825,2024-01-01,2,0.8200000000000001
73513bc954bc,-11.975,138.825,2024-01-02,2,1.05
73513bc954bc,-11.975,138.825,2024-01-03,2,1.27
73513bc954bc,-11.975,138.825,2024-01-04,2,1.46
73513bc954bc,-11.975,138.825,2024-01-05,2,1.68
73564dd860b2,-44.775,111.625,2024-01-01,2,0.14
73564dd860b2,-44.775,111.625,2024-01-02,2,0.32
73564dd860b2,-44.775,111.625,2024-01-03,2,0.5700000000000001
73564dd860b2,-44.775,111.625,2024-01-04,2,0.81
73564dd860b2,-44.775,111.625,2024-01-05,2,1.02
73571f884193,-13.975,126.825,2024-01-01,3,5.13
73571f884193,-13.975,126.825,2024-01-02,3,5.34
73571f884193,-13.975,126.825,2024-01-03,3,5.5600000000000005
73571f884193,-13.975,126.825,2024-01-04,3,5.8
73571f884193,-13.975,126.825,2024-01-05,3,6.0
73604ab76847,-41.975,116.825,2024-01-01,2,0.88
73604ab76847,-41.975,116.825,2024-01-02,2,1.23
73604ab76847,-41.975,116.825,2024-01-03,2,1.62
73604ab76847,-41.975,116.825,2024-01-04,2,2.07
73604ab76847,-41.975,116.825,2024-01-05,2,2.5500000000000003
736ecaed6055,-34.375,112.425,2024-01-01,0,0.0
736ecaed6055,-34.375,112.425,2024-01-02,0,0.0
736ecaed6055,-34.375,112.425,2024-01-03,0,0.0
736ecaed6055,-34.375,112.425,2024-01-04,0,0.0
736ecaed6055,-34.375,112.425,2024-01-05,0,0.0
73743f64d217,-14.775,121.225,2024-01-01,1,0.0
73743f64d217,-14.775,121.225,2024-01-02,1,0.0
73743f64d217,-14.775,121.225,2024-01-03,1,0.0
73743f64d217,-14.775,121.225,2024-01-04,1,0.0
73743f64d217,-14.775,121.225,2024-01-05,1,0.0
73764aa507f6,-18.375,149.625,2024-01-01,2,0.9
73764aa507f6,-18.375,149.625,2024-01-02,2,1.09
73764aa507f6,-18.375,149.625,2024-01-03,2,1.28
73764aa507f6,-18.375,149.625,2024-01-04,2,1.49
73764aa507f6,-18.375,149.625,2024-01-05,2,1.69
737f01538967,-11.575,128.025,2024-01-01,2,2.62
737f01538967,-11.575,128.025,2024-01-02,2,2.62
737f01538967,-11.575,128.025,2024-01-03,2,2.77
737f01538967,-11.575,128.025,2024-01-04,2,2.93
737f01538967,-11.575,128.025,2024-01-05,2,3.12
73851dc9b8a0,-15.575,117.625,2024-01-01,0,0.0
73851dc9b8a0,-15.575,117.625,2024-01-02,1,0.0
73851dc9b8a0,-15.575,117.625,2024-01-03,1,0.0
73851dc9b8a0,-15.575,117.625,2024-01-04,1,0.0
73851dc9b8a0,-15.575,117.625,2024-01-05,1,0.0
7393419309cc,-23.575,111.225,2024-01-01,0,0.0
7393419309cc,-23.575,111.225,2024-01-02,0,0.0
7393419309cc,-23.575,111.225,2024-01-03,0,0.0
7393419309cc,-23.575,111.225,2024-01-04,0,0.0
7393419309cc,-23.575,111.225,2024-01-05,0,0.0
73b780e107ff,-43.575,123.225,2024-01-01,2,0.42
73b780e107ff,-43.575,123.225,2024-01-02,2,0.65
73b780e107ff,-43.575,123.225,2024-01-03,2,0.9
73b780e107ff,-43.575,123.225,2024-01-04,2,1.24
73b780e107ff,-43.575,123.225,2024-01-05,2,1.61
73c517b8d4b4,-36.375,114.825,2024-01-01,1,0.0
73c517b8d4b4,-36.375,114.825,2024-01-02,1,0.0
73c517b8d4b4,-36.375,114.825,2024-01-03,1,0.0
73c517b8d4b4,-36.375,114.825,2024-01-04,1,0.0
73c517b8d4b4,-36.375,114.825,2024-01-05,1,0.0
73de494fc55c,-29.975,112.825,2024-01-01,0,0.0
73de494fc55c,-29.975,112.825,2024-01-02,0,0.0
73de494fc55c,-29.975,112.825,2024-01-03,0,0.0
73de494fc55c,-29.975,112.825,2024-01-04,0,0.0
73de494fc55c,-29.975,112.825,2024-01-05,0,0.0
73de9cd2c311,-23.175,113.225,2024-01-01,0,0.0
73de9cd2c311,-23.175,113.225,2024-01-02,0,0.0
73de9cd2c311,-23.175,113.225,2024-01-03,0,0.0
73de9cd2c311,-23.175,113.225,2024-01-04,0,0.0
73de9cd2c311,-23.175,113.225,2024-01-05,0,0.0
73e1c3bd3820,-15.175,151.625,2024-01-01,2,0.31
73e1c3bd3820,-15.175,151.625,2024-01-02,2,0.45
73e1c3bd3820,-15.175,151.625,2024-01-03,2,0.45
73e1c3bd3820,-15.175,151.625,2024-01-04,2,0.45
73e1c3bd3820,-15.175,151.625,2024-01-05,2,0.45
73e716f268c8,-36.375,115.225,2024-01-01,1,0.0
73e716f268c8,-36.375,115.225,2024-01-02,1,0.0
73e716f268c8,-36.375,115.225,2024-01-03,1,0.0
73e716f268c8,-36.375,115.225,2024-01-04,1,0.0
73e716f268c8,-36.375,115.225,2024-01-05,1,0.0
73ed2d9f0125,-42.375,140.025,2024-01-01,1,0.0
73ed2d9f0125,-42.375,140.025,2024-01-02,1,0.0
73ed2d9f0125,-42.375,140.025,2024-01-03,0,0.0
73ed2d9f0125,-42.375,140.025,2024-01-04,1,0.0
73ed2d9f0125,-42.375,140.025,2024-01-05,1,0.0
73ede6e38daa,-44.775,153.625,2024-01-01,2,0.92
73ede6e38daa,-44.775,153.625,2024-01-02,2,0.92
73ede6e38daa,-44.775,153.625,2024-01-03,2,1.11
73ede6e38daa,-44.775,153.625,2024-01-04,2,1.3
73ede6e38daa,-44.775,153.625,2024-01-05,2,1.3
73f78eb4c053,-43.175,148.425,2024-01-01,3,5.5200000000000005
73f78eb4c053,-43.175,148.425,2024-01-02,3,5.8500000000000005
73f78eb4c053,-43.175,148.425,2024-01-03,3,6.25
73f78eb4c053,-43.175,148.425,2024-01-04,3,6.69
73f78eb4c053,-43.175,148.425,2024-01-05,3,7.11
74037dcd33ff,-19.175,147.625,2024-01-01,1,0.0
74037dcd33ff,-19.175,147.625,2024-01-02,1,0.0
74037dcd33ff,-19.175,147.625,2024-01-03,1,0.0
74037dcd33ff,-19.175,147.625,2024-01-04,2,0.16
74037dcd33ff,-19.175,147.625,2024-01-05,2,0.34
740d02230eb9,-43.975,138.825,2024-01-01,1,0.0
740d02230eb9,-43.975,138.825,2024-01-02,1,0.0
740d02230eb9,-43.975,138.825,2024-01-03,1,0.0
740d02230eb9,-43.975,138.825,2024-01-04,1,0.0
740d02230eb9,-43.975,138.825,2024-01-05,1,0.0
7410bf4f03c1,-13.575,119.625,2024-01-01,2,1.13
7410bf4f03c1,-13.575,119.625,2024-01-02,2,1.32
7410bf4f03c1,-13.575,119.625,2024-01-03,2,1.54
7410bf4f03c1,-13.575,119.625,2024-01-04,2,1.76
7410bf4f03c1,-13.575,119.625,2024-01-05,2,2.01
743b19bb6bdf,-13.575,115.225,2024-01-01,2,0.89
743b19bb6bdf,-13.575,115.225,2024-01-02,2,0.89
743b19bb6bdf,-13.575,115.225,2024-01-03,2,0.89
743b19bb6bdf,-13.575,115.225,2024-01-04,2,1.04
743b19bb6bdf,-13.575,115.225,2024-01-05,2,1.22
74429dc8fac3,-34.775,138.025,2024-01-01,0,0.0
74429dc8fac3,-34.775,138.025,2024-01-02,0,0.0
74429dc8fac3,-34.775,138.025,2024-01-03,0,0.0
74429dc8fac3,-34.775,138.025,2024-01-04,0,0.0
74429dc8fac3,-34.775,138.025,2024-01-05,0,0.0
7450ef837158,-34.375,110.425,2024-01-01,0,0.0
7450ef837158,-34.375,110.425,2024-01-02,0,0.0
7450ef837158,-34.375,110.425,2024-01-03,1,0.0
7450ef837158,-34.375,110.425,2024-01-04,1,0.0
7450ef837158,-34.375,110.425,2024-01-05,1,0.0
7457b448ce49,-21.975,110.825,2024-01-01,0,0.0
7457b448ce49,-21.975,110.825,2024-01-02,0,0.0
7457b448ce49,-21.975,110.825,2024-01-03,0,0.0
7457b448ce49,-21.975,110.825,2024-01-04,0,0.0
7457b448ce49,-21.975,110.825,2024-01-05,0,0.0
745ef3f173c2,-39.575,138.825,2024-01-01,0,0.0
745ef3f173c2,-39.575,138.825,2024-01-02,0,0.0
745ef3f173c2,-39.575,138.825,2024-01-03,0,0.0
745ef3f173c2,-39.575,138.825,2024-01-04,0,0.0
745ef3f173c2,-39.575,138.825,2024-01-05,0,0.0
7467e733b866,-41.175,146.825,2024-01-01,1,0.0
7467e733b866,-41.175,146.825,2024-01-02,1,0.0
7467e733b866,-41.175,146.825,2024-01-03,2,0.18
7467e733b866,-41.175,146.825,2024-01-04,2,0.18
7467e733b866,-41.175,146.825,2024-01-05,2,0.18
746855fc9e04,-10.375,142.425,2024-01-01,2,0.17
746855fc9e04,-10.375,142.425,2024-01-02,2,0.17
746855fc9e04,-10.375,142.425,2024-01-03,2,0.17
746855fc9e04,-10.375,142.425,2024-01-04,2,0.17
746855fc9e04,-10.375,142.425,2024-01-05,2,0.33
746efd94f156,-35.975,114.825,2024-01-01,0,0.0
746efd94f156,-35.975,114.825,2024-01-02,0,0.0
746efd94f156,-35.975,114.825,2024-01-03,0,0.0
746efd94f156,-35.975,114.825,2024-01-04,0,0.0
746efd94f156,-35.975,114.825,2024-01-05,0,0.0
74717756df96,-41.175,113.625,2024-01-01,2,1.1
74717756df96,-41.175,113.625,2024-01-02,2,1.43
74717756df96,-41.175,113.625,2024-01-03,2,1.81
74717756df96,-41.175,113.625,2024-01-04,2,2.18
74717756df96,-41.175,113.625,2024-01-05,2,2.59
74777735ffca,-28.375,114.025,2024-01-01,1,0.0
74777735ffca,-28.375,114.025,2024-01-02,1,0.0
74777735ffca,-28.375,114.025,2024-01-03,1,0.0
74777735ffca,-28.375,114.025,2024-01-04,1,0.0
74777735ffca,-28.375,114.025,2024-01-05,1,0.0
749cd3ca052a,-13.575,120.425,2024-01-01,2,0.94
749cd3ca052a,-13.575,120.425,2024-01-02,2,1.14
749cd3ca052a,-13.575,120.425,2024-01-03,2,1.35
749cd3ca052a,-13.575,120.425,2024-01-04,2,1.57
749cd3ca052a,-13.575,120.425,2024-01-05,2,1.79
74b42c61a7b9,-12.375,128.825,2024-01-01,3,4.63
74b42c61a7b9,-12.375,128.825,2024-01-02,3,4.8100000000000005
74b42c61a7b9,-12.375,128.825,2024-01-03,3,5.0
74b42c61a7b9,-12.375,128.825,2024-01-04,3,5.2
74b42c61a7b9,-12.375,128.825,2024-01-05,3,5.42
74b88d86cc8a,-41.575,152.825,2024-01-01,3,7.46
74b88d86cc8a,-41.575,152.825,2024-01-02,3,7.82
74b88d86cc8a,-41.575,152.825,2024-01-03,4,8.2
74b88d86cc8a,-41.575,152.825,2024-01-04,4,8.56
74b88d86cc8a,-41.575,152.825,2024-01-05,4,8.9
74beab1f5290,-32.375,133.225,2024-01-01,0,0.0
74beab1f5290,-32.375,133.225,2024-01-02,0,0.0
74beab1f5290,-32.375,133.225,2024-01-03,0,0.0
74beab1f5290,-32.375,133.225,2024-01-04,0,0.0
74beab1f5290,-32.375,133.225,2024-01-05,0,0.0
74cdf26b4645,-40.775,150.825,2024-01-01,3,7.54
74cdf26b4645,-40.775,150.825,2024-01-02,3,7.79
74cdf26b4645,-40.775,150.825,2024-01-03,4,8.040000000000001
74cdf26b4645,-40.775,150.825,2024-01-04,4,8.290000000000001
74cdf26b4645,-40.775,150.825,2024-01-05,4,8.540000000000001
74e054f7d23d,-10.375,152.025,2024-01-01,2,0.5
74e054f7d23d,-10.375,152.025,2024-01-02,2,0.65
74e054f7d23d,-10.375,152.025,2024-01-03,2,0.87
74e054f7d23d,-10.375,152.025,2024-01-04,2,1.14
74e054f7d23d,-10.375,152.025,2024-01-05,2,1.37
74e337a2b419,-35.975,110.825,2024-01-01,1,0.0
74e337a2b419,-35.975,110.825,2024-01-02,1,0.0
74e337a2b419,-35.975,110.825,2024-01-03,1,0.0
74e337a2b419,-35.975,110.825,2024-01-04,1,0.0
74e337a2b419,-35.975,110.825,2024-01-05,1,0.0
74ef895ee1bb,-10.375,116.425,2024-01-01,2,2.05
74ef895ee1bb,-10.375,116.425,2024-01-02,2,2.29
74ef895ee1bb,-10.375,116.425,2024-01-03,2,2.51
74ef895ee1bb,-10.375,116.425,2024-01-04,2,2.69
74ef895ee1bb,-10.375,116.425,2024-01-05,2,2.89
74f9923dd7a2,-37.975,117.625,2024-01-01,1,0.0
74f9923dd7a2,-37.975,117.625,2024-01-02,1,0.0
74f9923dd7a2,-37.975,117.625,2024-01-03,1,0.0
74f9923dd7a2,-37.975,117.625,2024-01-04,1,0.0
74f9923dd7a2,-37.975,117.625,2024-01-05,1,0.0
753da18c4298,-9.975,116.425,2024-01-01,2,1.79
753da18c4298,-9.975,116.425,2024-01-02,2,2.05
753da18c4298,-9.975,116.425,2024-01-03,2,2.29
753da18c4298,-9.975,116.425,2024-01-04,2,2.5
753da18c4298,-9.975,116.425,2024-01-05,2,2.69
7547a7ff33ab,-39.575,147.225,2024-01-01,1,0.0
7547a7ff33ab,-39.575,147.225,2024-01-02,1,0.0
7547a7ff33ab,-39.575,147.225,2024-01-03,1,0.0
7547a7ff33ab,-39.575,147.225,2024-01-04,1,0.0
7547a7ff33ab,-39.575,147.225,2024-01-05,1,0.0
7566dfaf87cc,-43.975,152.425,2024-01-01,1,0.0
7566dfaf87cc,-43.975,152.425,2024-01-02,2,0.16
